time_s,x_m,y_m,z_m
2.7514980060077505,42.39546098200234,-86.64652148608276,20.0
2.7916822400002275,42.504379259704635,-86.59615495019067,20.0
2.8312484990019584,42.61308560763507,-86.54533262168202,20.0
2.8717458760074805,42.72157811843875,-86.49405539228228,20.0
2.9117191410041414,42.82985488851292,-86.44232416169844,20.0
2.951590095006395,42.937914018040054,-86.39013983760357,20.0
2.991292627004441,43.045753611021446,-86.33750333562045,20.0
3.031195010000374,43.15337177531026,-86.28441557930596,20.0
3.071613667998463,43.26076662264497,-86.23087750013453,20.0
3.111320746000274,43.36793626868216,-86.17689003748194,20.0
3.1512480140081607,43.47487883303,-86.12245413860887,20.0
3.191769179000403,43.58159243928087,-86.06757075864422,20.0
3.231333222007379,43.68807521504445,-86.01224086056834,20.0
3.271639322003466,43.794325291980634,-85.9564654151962,20.0
3.311638604005566,43.90034080583216,-85.90024540116023,20.0
3.3513119139970513,44.00611989645748,-85.84358180489338,20.0
3.391593071995885,44.11166070786317,-85.78647562061154,20.0
3.431278055999428,44.21696138823678,-85.72892785029622,20.0
3.472189314008574,44.322020089979134,-85.67093950367706,20.0
3.513468610995915,44.42683496973677,-85.61251159821404,20.0
3.5513262309978018,44.53140418843437,-85.55364515907945,20.0
3.589288764007506,44.61488145432146,-85.50623695735676,20.0
3.628868682004395,44.71900386242022,-85.44658376559708,20.0
3.66887249800493,44.82287548308177,-85.38649495152528,20.0
3.7087657680094708,44.92649449378107,-85.32597156945594,20.0
3.745854936001706,45.019534119146954,-85.27112984749142,20.0
3.78496100200573,45.122668165761574,-85.20978371815707,20.0
3.825104495001142,45.225544342270176,-85.14800612138947,20.0
3.8647370190010406,45.32816084361377,-85.08579814113453,20.0
3.9057547389966203,45.43051586928974,-85.02316086888956,20.0
3.9448826629959513,45.532607623383015,-84.96009540368432,20.0
3.9850571010028943,45.63443431459816,-84.8966028520614,20.0
4.024987621000037,45.73599415629029,-84.83268432805723,20.0
4.064698108006269,45.83728536649686,-84.76834095318226,20.0
4.105168998008594,45.938306167968534,-84.70357385640132,20.0
4.1451907440059585,46.03905478820061,-84.6383841741139,20.0
4.1848622640100075,46.13952945946413,-84.57277305013402,20.0
4.224862472998211,46.23972841883666,-84.50674163567042,20.0
4.264979526997195,46.339649908233625,-84.44029108930623,20.0
4.306384198003798,46.43929217443871,-84.37342257697851,20.0
4.345199746006983,46.53865346913498,-84.30613727195808,20.0
4.384765720998985,46.63773204893527,-84.23843635482869,20.0
4.4248064130079,46.7365261754131,-84.17032101346642,20.0
4.464836675004335,46.83503411513278,-84.10179244301881,20.0
4.50204139300331,46.913633250778844,-84.0466728694877,20.0
4.53841694300354,47.00183592427142,-83.98434891947625,20.0
4.578068692004308,47.099562540629286,-83.91471065692866,20.0
4.617693673004396,47.19699660041561,-83.84466365021912,20.0
4.657817264000187,47.29413639405837,-83.77420912838807,20.0
4.699007607996464,47.39098021714887,-83.70334832762612,20.0
4.737995917006629,47.48752637047143,-83.63208249125245,20.0
4.778044229999068,47.58377316003316,-83.56041286969307,20.0
4.817778705008095,47.67971889709398,-83.48834072045862,20.0
4.85768832800386,47.77536189819589,-83.41586730812264,20.0
4.897604441997828,47.87070048519281,-83.34299390429904,20.0
4.937595825002063,47.96573298527977,-83.26972178761999,20.0
4.977855941004236,48.0604577310225,-83.19605224371352,20.0
5.01810614799615,48.15487306038647,-83.1219865651809,20.0
5.0575744030065835,48.24897731676623,-83.04752605157388,20.0
5.09816865400353,48.34276884901433,-82.97267200937196,20.0
5.1377463530079694,48.43624601147037,-82.8974257519596,20.0
5.177485014006379,48.5294071639899,-82.82178859960283,20.0
5.217502465995494,48.62225067197313,-82.7457618794265,20.0
5.257627362996573,48.714774906393686,-82.66934692539066,20.0
5.297968863000278,48.80697824382706,-82.59254507826736,20.0
5.3380984170071315,48.89885906647927,-82.51535768561698,20.0
5.3778167980053695,48.990415762215086,-82.43778610176479,20.0
5.418362178999814,49.08164672458651,-82.35983168777685,20.0
5.458857423000154,49.1725503528607,-82.28149581143657,20.0
5.497906935008359,49.26312505204821,-82.20277984722031,20.0
5.537732771001174,49.3533692329311,-82.12368517627347,20.0
5.577726286006509,49.44328131209051,-82.04421318638629,20.0
5.617725447009434,49.53285971193479,-81.96436527196926,20.0
5.657739672999014,49.62210286072683,-81.88414283402895,20.0
5.697816444007913,49.71100919261196,-81.80354728014325,20.0
5.738085510005476,49.79957714764519,-81.72258002443672,20.0
5.7775314199971035,49.88780517181864,-81.64124248755583,20.0
5.81771194099565,49.97569171708898,-81.5595360966439,20.0
5.857870610008831,50.06323524140431,-81.47746228531621,20.0
5.897761845000787,50.15043420873145,-81.39502249363468,20.0
5.9375940230092965,50.2372870890827,-81.31221816808284,20.0
5.977964079997037,50.32379235854287,-81.22905076154014,20.0
6.017575325007783,50.40994849929585,-81.14552173325681,20.0
6.057992273999844,50.49575399965139,-81.06163254882793,20.0
6.097608084004605,50.58120735407153,-80.97738468016792,20.0
6.137622513997485,50.66630706319698,-80.89277960548462,20.0
6.177643736009486,50.751051633873615,-80.80781880925339,20.0
6.2182073410076555,50.83543957917844,-80.72250378219113,20.0
6.258345940004801,50.919469418445836,-80.6368360212299,20.0
6.297409997001523,51.00313967729344,-80.55081702949101,20.0
6.3376313030021265,51.086448887648146,-80.46444831625824,20.0
6.377662996004801,51.16939558777168,-80.37773139695176,20.0
6.418303774000378,51.251978322286504,-80.29066779310104,20.0
6.458297517005121,51.334195642201024,-80.20325903231883,20.0
6.497643308000988,51.41604610493524,-80.11550664827374,20.0
6.537577227005386,51.49752827434613,-80.02741218066365,20.0
6.57757205600501,51.57864072075251,-79.93897717518857,20.0
6.6175208229979035,51.659382020960564,-79.85020318352362,20.0
6.657846305010025,51.73975075828836,-79.76109176329179,20.0
6.697628750000149,51.81974552259111,-79.67164447803641,20.0
6.737717680996866,51.899364910285655,-79.58186289719403,20.0
6.777881739995792,51.97860752437511,-79.49174859606669,20.0
6.8177539610042,52.05747197447359,-79.40130315579424,20.0
6.858013072007452,52.13595687683029,-79.31052816332681,20.0
6.897570512999664,52.214060854354045,-79.21942521139673,20.0
6.937472614998114,52.29178253663731,-79.12799589849072,20.0
6.97801528700802,52.36912055998034,-79.03624182882183,20.0
7.017739161005011,52.4460735674149,-78.94416461230122,20.0
7.058358298003441,52.52264020872841,-78.85176586451003,20.0
7.0975069100095425,52.59881914048732,-78.75904720667091,20.0
7.137504783997429,52.67460902606075,-78.6660102656197,20.0
7.17801952699665,52.75000853564422,-78.5726566737767,20.0
7.21746722899843,52.82501634628253,-78.47898806911832,20.0
7.2578905950067565,52.89963114189337,-78.38500609514794,20.0
7.297997700996348,52.97385161329015,-78.29071240086758,20.0
7.338391138997395,53.047676458205146,-78.19610864074835,20.0
7.3782398979965365,53.12110438131213,-78.10119647470208,20.0
7.41768494900316,53.19413409424942,-78.00597756805165,20.0
7.457510317006381,53.26676431564224,-77.91045359150206,20.0
7.497588430996984,53.33899377112514,-77.81462622111111,20.0
7.537866947997827,53.41082119336469,-77.71849713825983,20.0
7.578010548997554,53.48224532208137,-77.62206802962315,20.0
7.617775122998864,53.553264904071895,-77.52534058714014,20.0
7.657573175005382,53.62387869323106,-77.42831650798458,20.0
7.697618051999598,53.694085450573766,-77.3309974945348,20.0
7.737832258004346,53.763883944256605,-77.23338525434423,20.0
7.777980118000414,53.833272949599504,-77.13548150011117,20.0
7.817674245001399,53.902251249107366,-77.03728794964877,20.0
7.8575411700003315,53.9708176324912,-76.93880632585496,20.0
7.897690179001074,54.03897089668954,-76.84003835668214,20.0
7.938174341004924,54.1067098458894,-76.74098577510702,20.0
7.9784294639976,54.17403329154752,-76.64165031909992,20.0
8.017796305008233,54.24094005241074,-76.5420337315947,20.0
8.05765784200048,54.30742895453739,-76.4421377604577,20.0
8.097629170995788,54.3734988313172,-76.3419641584574,20.0
8.137665551999817,54.43914852349226,-76.24151468323367,20.0
8.178589326998917,54.504376879177165,-76.14079109726667,20.0
8.217627885009279,54.56918275387925,-76.03979516784624,20.0
8.257553987001302,54.63356501051868,-75.93852866704059,20.0
8.298698330007028,54.697522519448356,-75.83699337166547,20.0
8.337507154996274,54.76105415847387,-75.73519106325284,20.0
8.377578533996711,54.824158812873,-75.6331235280197,20.0
8.41762902100163,54.886835375415394,-75.53079255683659,20.0
8.457915546998265,54.94908274638207,-75.42819994519637,20.0
8.498003225002321,55.010899833584375,-75.32534749318272,20.0
8.537550103006652,55.072285552383725,-75.22223700543829,20.0
8.577508029004093,55.133238825709995,-75.11887029113323,20.0
8.617505265006912,55.19375858408091,-75.01524916393355,20.0
8.65776504999667,55.25384376562053,-74.91137544196908,20.0
8.698262849997263,55.313493316078045,-74.80725094780163,20.0
8.737461217009695,55.37270618884608,-74.70287750839309,20.0
8.777507949998835,55.43148134497932,-74.59825695507342,20.0
8.817527806997532,55.48981775321255,-74.49339112350823,20.0
8.853589125996223,55.54194454503039,-74.39880368284598,20.0
8.894829850003589,55.59944451870359,-74.29347689526082,20.0
8.934433486996568,55.656502797405295,-74.18791017708223,20.0
8.973816676007118,55.71311837999454,-74.08210538057713,20.0
9.014049371995497,55.76929027309791,-73.97606436218999,20.0
9.053785829004482,55.82501749112684,-73.86978898250973,20.0
9.094552259004558,55.88029905629497,-73.76328110623774,20.0
9.133575276006013,55.935133998635465,-73.65654260215454,20.0
9.17358869999589,55.98952135601787,-73.54957534308723,20.0
9.214266476003104,56.043460174164885,-73.44238120587673,20.0
9.253735160003998,56.09694950666944,-73.33496207134463,20.0
9.293691626997315,56.14998841501103,-73.22731982426043,20.0
9.333549105009297,56.20257596857232,-73.1194563533082,20.0
9.373500910005532,56.25471124465527,-73.01137355105385,20.0
9.413986619008938,56.306393328497634,-72.90307331391138,20.0
9.454473824996967,56.35762131328878,-72.79455754211006,20.0
9.494121657000505,56.40839430018571,-72.68582813966076,20.0
9.533942544003366,56.458711398328674,-72.57688701432293,20.0
9.57382870100264,56.50857172485707,-72.46773607757073,20.0
9.61841822900169,56.56288946893405,-72.34743000080678,20.0
9.65850048600987,56.61178773703155,-72.23784469826819,20.0
9.698251541005448,56.66022654764653,-72.12805553313063,20.0
9.73747688900039,56.70820505087471,-72.01806443174782,20.0
9.78528436399938,56.75572240488818,-71.90787332401692,20.0
9.821153598008095,56.79809305167111,-71.8085319195198,20.0
9.861584696001955,56.8447319319318,-71.69796612913488,20.0
9.90164302600897,56.890907267485694,-71.58720594882668,20.0
9.941194218001328,56.93661824814312,-71.47625332198649,20.0
9.981996905000415,56.98186407186216,-71.3651101953822,20.0
10.021974753995892,57.02664394476239,-71.2537785191241,20.0
10.06152315500367,57.070957081138964,-71.14226024663078,20.0
